지점,지점명,일시,평균기온(°C),일강수량(mm),일 최심적설(cm)
108,서울,2022-12-21,-.1,3.6,3.5
108,서울,2022-12-22,-7.8,,1.9
108,서울,2022-12-23,-11.8,,1.8
108,서울,2022-12-24,-8.4,,1.7
108,서울,2022-12-25,-5.4,,1.6
108,서울,2022-12-26,-3.9,,1.2
108,서울,2022-12-27,-2.6,,.3
108,서울,2022-12-28,-3.3,.1,.4
108,서울,2022-12-29,-2.9,0,
108,서울,2022-12-30,-1.8,0,
108,서울,2022-12-31,-1.2,0,
112,인천,2022-01-01,-3.4,,
112,인천,2022-01-02,-1.2,.3,.2
112,인천,2022-01-03,-1.9,.2,
112,인천,2022-01-04,-2.9,,
112,인천,2022-01-05,-3.2,,
112,인천,2022-01-06,-2,,
112,인천,2022-01-07,-1.7,,
112,인천,2022-01-08,1.6,,
112,인천,2022-01-09,.5,,
112,인천,2022-01-10,-.1,1.2,.7
112,인천,2022-01-11,-7.5,0,.7
112,인천,2022-01-12,-6.9,,.1
112,인천,2022-01-13,-5.6,0,
112,인천,2022-01-14,-4.7,,
112,인천,2022-01-15,-.1,0,
112,인천,2022-01-16,-2.7,,
112,인천,2022-01-17,-5,.4,.6
112,인천,2022-01-18,-5.2,,
112,인천,2022-01-19,-4.7,.2,.6
112,인천,2022-01-20,-5.4,,
112,인천,2022-01-21,-3.1,,
112,인천,2022-01-22,-.7,,
112,인천,2022-01-23,1.1,,
112,인천,2022-01-24,4.5,,
112,인천,2022-01-25,3.2,.2,
112,인천,2022-01-26,.9,,
112,인천,2022-01-27,-1.6,,
112,인천,2022-01-28,-2.7,,
112,인천,2022-01-29,-3.5,,
112,인천,2022-01-30,-2.9,,
112,인천,2022-01-31,-.3,1.9,3.1
112,인천,2022-02-01,-1.4,1.2,5.3
112,인천,2022-02-02,-3,,
112,인천,2022-02-03,-3.4,,
112,인천,2022-02-04,-4.8,0,
112,인천,2022-02-05,-6,,
112,인천,2022-02-06,-2.9,,
112,인천,2022-02-07,-1.9,,
112,인천,2022-02-08,.2,,
112,인천,2022-02-09,.4,,
112,인천,2022-02-10,1.3,,
112,인천,2022-02-11,2.3,,
112,인천,2022-02-12,3.5,,
112,인천,2022-02-13,3.7,,
112,인천,2022-02-14,1.4,1,
112,인천,2022-02-15,-5.2,0,
112,인천,2022-02-16,-7.2,0,
112,인천,2022-02-17,-6.4,,
112,인천,2022-02-18,-1.9,,
112,인천,2022-02-19,-1.7,0,
112,인천,2022-02-20,-4.7,,
112,인천,2022-02-21,-2.4,0,
112,인천,2022-02-22,-4.4,,
112,인천,2022-02-23,-5.3,,
112,인천,2022-02-24,-1.6,,
112,인천,2022-02-25,2.9,,
112,인천,2022-02-26,4.1,.5,
112,인천,2022-02-27,3.4,,
112,인천,2022-02-28,5.6,,
112,인천,2022-03-01,4.8,4.3,
112,인천,2022-03-02,3,,
112,인천,2022-03-03,5.1,,
112,인천,2022-03-04,6.4,,
112,인천,2022-03-05,2,,
112,인천,2022-03-06,1.3,,
112,인천,2022-03-07,2.1,,
112,인천,2022-03-08,4.9,,
112,인천,2022-03-09,5.8,,
112,인천,2022-03-10,7.3,,
112,인천,2022-03-11,10.1,0,
112,인천,2022-03-12,11,2.5,
112,인천,2022-03-13,10,32.8,
112,인천,2022-03-14,6.8,6.4,
112,인천,2022-03-15,5.1,,
112,인천,2022-03-16,8,,
112,인천,2022-03-17,9.4,.1,
112,인천,2022-03-18,7.8,0,
112,인천,2022-03-19,3.6,12,
112,인천,2022-03-20,4.5,,
112,인천,2022-03-21,4.2,,
112,인천,2022-03-22,5.9,,
112,인천,2022-03-23,5.1,0,
112,인천,2022-03-24,7.2,,
112,인천,2022-03-25,12.3,9.3,
112,인천,2022-03-26,10.2,17.2,
112,인천,2022-03-27,7.3,0,
112,인천,2022-03-28,6.8,,
112,인천,2022-03-29,9.3,,
112,인천,2022-03-30,10.4,0,
112,인천,2022-03-31,10.1,,
112,인천,2022-04-01,8.1,,
112,인천,2022-04-02,6.8,,
112,인천,2022-04-03,8.5,,
112,인천,2022-04-04,8.8,,
112,인천,2022-04-05,8.9,,
112,인천,2022-04-06,10.2,,
112,인천,2022-04-07,9.2,,
112,인천,2022-04-08,11.7,,
112,인천,2022-04-09,16.3,0,
112,인천,2022-04-10,16.7,,
112,인천,2022-04-11,18.5,,
112,인천,2022-04-12,15.6,1.7,
112,인천,2022-04-13,11.8,1.5,
112,인천,2022-04-14,12.4,,
112,인천,2022-04-15,12,,
112,인천,2022-04-16,11.1,,
112,인천,2022-04-17,10.7,,
112,인천,2022-04-18,12.3,,
112,인천,2022-04-19,11.9,,
112,인천,2022-04-20,12.9,,
112,인천,2022-04-21,14.3,,
112,인천,2022-04-22,12.5,,
112,인천,2022-04-23,14.7,,
112,인천,2022-04-24,15.5,.1,
112,인천,2022-04-25,18.3,.5,
112,인천,2022-04-26,19.9,.3,
112,인천,2022-04-27,15.4,,
112,인천,2022-04-28,16,0,
112,인천,2022-04-29,12.9,17,
112,인천,2022-04-30,12.1,,
112,인천,2022-05-01,11.9,,
112,인천,2022-05-02,13.3,,
112,인천,2022-05-03,13.1,,
112,인천,2022-05-04,16.3,,
112,인천,2022-05-05,17.2,,
112,인천,2022-05-06,18.3,,
112,인천,2022-05-07,16.6,.3,
112,인천,2022-05-08,15.2,.7,
112,인천,2022-05-09,16.1,,
112,인천,2022-05-10,18.8,0,
112,인천,2022-05-11,16.8,0,
112,인천,2022-05-12,18.6,,
112,인천,2022-05-13,18,,
112,인천,2022-05-14,14.4,,
112,인천,2022-05-15,14.8,,
112,인천,2022-05-16,15.4,,
112,인천,2022-05-17,17.4,,
112,인천,2022-05-18,18.3,2.4,
112,인천,2022-05-19,17.7,,
112,인천,2022-05-20,18.4,,
112,인천,2022-05-21,17.1,,
112,인천,2022-05-22,17.3,,
112,인천,2022-05-23,19.5,,
112,인천,2022-05-24,20.1,,
112,인천,2022-05-25,17.9,2,
112,인천,2022-05-26,16.5,,
112,인천,2022-05-27,17.5,,
112,인천,2022-05-28,19.8,,
112,인천,2022-05-29,20,,
112,인천,2022-05-30,18.9,0,
112,인천,2022-05-31,18.7,,
112,인천,2022-06-01,20.4,,
112,인천,2022-06-02,19.5,,
112,인천,2022-06-03,21.3,,
112,인천,2022-06-04,22.8,,
112,인천,2022-06-05,21.9,.5,
112,인천,2022-06-06,19.6,1.6,
112,인천,2022-06-07,19.9,0,
112,인천,2022-06-08,19.9,,
112,인천,2022-06-09,20.1,.4,
112,인천,2022-06-10,20,4.4,
112,인천,2022-06-11,23.9,,
112,인천,2022-06-12,22.9,,
112,인천,2022-06-13,22.7,0,
112,인천,2022-06-14,21.8,.1,
112,인천,2022-06-15,17.3,19.7,
112,인천,2022-06-16,19.2,2.7,
112,인천,2022-06-17,21.2,,
112,인천,2022-06-18,22,,
112,인천,2022-06-19,22.4,,
112,인천,2022-06-20,23.4,0,
112,인천,2022-06-21,23.2,,
112,인천,2022-06-22,22.9,,
112,인천,2022-06-23,22.3,92.3,
112,인천,2022-06-24,20.8,8.4,
112,인천,2022-06-25,23.7,,
112,인천,2022-06-26,25.1,0,
112,인천,2022-06-27,25.8,2.3,
112,인천,2022-06-28,25.1,2.6,
112,인천,2022-06-29,23.7,24.9,
112,인천,2022-06-30,22.6,126.1,
112,인천,2022-07-01,25.6,,
112,인천,2022-07-02,26.5,,
112,인천,2022-07-03,27.1,,
112,인천,2022-07-04,27.3,,
112,인천,2022-07-05,27.3,0,
112,인천,2022-07-06,29,,
112,인천,2022-07-07,27.6,.5,
112,인천,2022-07-08,24.4,0,
112,인천,2022-07-09,25.3,,
112,인천,2022-07-10,26.7,,
112,인천,2022-07-11,26.7,,
112,인천,2022-07-12,26.7,,
112,인천,2022-07-13,24.4,168,
112,인천,2022-07-14,24,.5,
112,인천,2022-07-15,24.3,,
112,인천,2022-07-16,24.4,,
112,인천,2022-07-17,24.6,,
112,인천,2022-07-18,25.9,,
112,인천,2022-07-19,25.8,,
112,인천,2022-07-20,25.8,.7,
112,인천,2022-07-21,23.2,12.8,
112,인천,2022-07-22,24.8,,
112,인천,2022-07-23,24.2,11.6,
112,인천,2022-07-24,24.5,.4,
112,인천,2022-07-25,25.8,,
112,인천,2022-07-26,27.5,,
112,인천,2022-07-27,27.8,,
112,인천,2022-07-28,28.4,,
112,인천,2022-07-29,29.3,,
112,인천,2022-07-30,31.1,0,
112,인천,2022-07-31,27.2,20.7,
112,인천,2022-08-01,27.7,31.3,
112,인천,2022-08-02,25.5,148.2,
112,인천,2022-08-03,26.3,51.1,
112,인천,2022-08-04,27.3,,
112,인천,2022-08-05,27.8,0,
112,인천,2022-08-06,27.7,0,
112,인천,2022-08-07,28.1,0,
112,인천,2022-08-08,26.2,207.8,
112,인천,2022-08-09,24.2,113.1,
112,인천,2022-08-10,22.7,6.3,
112,인천,2022-08-11,23.5,19.4,
112,인천,2022-08-12,25.1,,
112,인천,2022-08-13,24.6,6.5,
112,인천,2022-08-14,26.8,1.4,
112,인천,2022-08-15,27.2,0,
112,인천,2022-08-16,25,0,
112,인천,2022-08-17,25.2,,
112,인천,2022-08-18,25,,
112,인천,2022-08-19,25.7,11.3,
112,인천,2022-08-20,26.7,,
112,인천,2022-08-21,27,,
112,인천,2022-08-22,26.2,0,
112,인천,2022-08-23,24.4,2.8,
112,인천,2022-08-24,24.5,,
112,인천,2022-08-25,22.4,1.6,
112,인천,2022-08-26,23.7,,
112,인천,2022-08-27,21.4,0,
112,인천,2022-08-28,22.4,,
112,인천,2022-08-29,20.8,1,
112,인천,2022-08-30,19,34.1,
112,인천,2022-08-31,21.5,,
112,인천,2022-09-01,23.9,,
112,인천,2022-09-02,25.1,,
112,인천,2022-09-03,24.5,,
112,인천,2022-09-04,22.9,27.1,
112,인천,2022-09-05,18.5,95.5,
112,인천,2022-09-06,20.9,25.5,
112,인천,2022-09-07,22.6,,
112,인천,2022-09-08,22.4,,
112,인천,2022-09-09,24.1,,
112,인천,2022-09-10,23.7,,
112,인천,2022-09-11,22.7,0,
112,인천,2022-09-12,23.2,,
112,인천,2022-09-13,24.3,0,
112,인천,2022-09-14,24.4,0,
112,인천,2022-09-15,25.6,,
112,인천,2022-09-16,25.3,14.9,
112,인천,2022-09-17,24.5,.5,
112,인천,2022-09-18,25.8,,
112,인천,2022-09-19,23.2,,
112,인천,2022-09-20,19.1,,
112,인천,2022-09-21,18.6,,
112,인천,2022-09-22,19.7,,
112,인천,2022-09-23,17.8,4.3,
112,인천,2022-09-24,18.7,,
112,인천,2022-09-25,20,,
112,인천,2022-09-26,19.8,,
112,인천,2022-09-27,20.4,,
112,인천,2022-09-28,20.1,,
112,인천,2022-09-29,19.7,,
112,인천,2022-09-30,19.8,,
112,인천,2022-10-01,19.6,,
112,인천,2022-10-02,20,17.8,
112,인천,2022-10-03,21.9,57.1,
112,인천,2022-10-04,17,7,
112,인천,2022-10-05,15.5,,
112,인천,2022-10-06,15.5,,
112,인천,2022-10-07,13.6,,
112,인천,2022-10-08,16.2,,
112,인천,2022-10-09,12.9,17.3,
112,인천,2022-10-10,9.8,2.9,
112,인천,2022-10-11,11.1,,
112,인천,2022-10-12,13.7,,
112,인천,2022-10-13,16.6,,
112,인천,2022-10-14,16.6,,
112,인천,2022-10-15,17.2,,
112,인천,2022-10-16,16.3,,
112,인천,2022-10-17,10.9,,
112,인천,2022-10-18,9.6,,
112,인천,2022-10-19,11.5,,
112,인천,2022-10-20,13.3,,
112,인천,2022-10-21,14,,
112,인천,2022-10-22,15,,
112,인천,2022-10-23,13.2,,
112,인천,2022-10-24,10.1,,
112,인천,2022-10-25,11,,
112,인천,2022-10-26,12.8,,
112,인천,2022-10-27,13,,
112,인천,2022-10-28,12.8,,
112,인천,2022-10-29,14.7,,
112,인천,2022-10-30,14.9,,
112,인천,2022-10-31,14.8,,
112,인천,2022-11-01,13.2,,
112,인천,2022-11-02,10.8,,
112,인천,2022-11-03,9.4,0,
112,인천,2022-11-04,5,,
112,인천,2022-11-05,8,,
112,인천,2022-11-06,10.4,,
112,인천,2022-11-07,11.7,0,
112,인천,2022-11-08,12.6,0,
112,인천,2022-11-09,11.4,,
112,인천,2022-11-10,13,,
112,인천,2022-11-11,15.5,,
112,인천,2022-11-12,16.3,47.7,
112,인천,2022-11-13,9.5,,
112,인천,2022-11-14,9.3,,
112,인천,2022-11-15,8.6,1,
112,인천,2022-11-16,9.4,,
112,인천,2022-11-17,11.1,,
112,인천,2022-11-18,11.5,,
112,인천,2022-11-19,13.5,,
112,인천,2022-11-20,13.6,,
112,인천,2022-11-21,12.3,0,
112,인천,2022-11-22,10.2,0,
112,인천,2022-11-23,10.3,0,
112,인천,2022-11-24,10,,
112,인천,2022-11-25,12.4,.1,
112,인천,2022-11-26,6.5,,
112,인천,2022-11-27,6,,
112,인천,2022-11-28,13,30.1,
112,인천,2022-11-29,5.8,2.4,
112,인천,2022-11-30,-5.6,,
112,인천,2022-12-01,-5.3,,
112,인천,2022-12-02,-2.3,,
112,인천,2022-12-03,2.7,1.4,.4
112,인천,2022-12-04,-3.8,,
112,인천,2022-12-05,-3.2,,
112,인천,2022-12-06,1.5,.1,.6
112,인천,2022-12-07,5.2,.7,
112,인천,2022-12-08,4.5,,
112,인천,2022-12-09,5.3,,
112,인천,2022-12-10,2.7,,
112,인천,2022-12-11,1.7,,
112,인천,2022-12-12,2.5,2.1,
112,인천,2022-12-13,.2,1.3,.9
112,인천,2022-12-14,-8.2,,.8
112,인천,2022-12-15,-4.3,2.5,5.1
112,인천,2022-12-16,-6.9,,4.2
112,인천,2022-12-17,-7.3,1.3,5.1
112,인천,2022-12-18,-9.7,,4
112,인천,2022-12-19,-7.1,0,3.5
112,인천,2022-12-20,-2.5,,3.2
112,인천,2022-12-21,.9,3.9,5.6
112,인천,2022-12-22,-7.7,,1.9
112,인천,2022-12-23,-11.3,,1.6
112,인천,2022-12-24,-9,,1.6
112,인천,2022-12-25,-4.9,,1.6
112,인천,2022-12-26,-3.7,,1.1
112,인천,2022-12-27,-1.7,,.8
112,인천,2022-12-28,-3.2,.2,.4
112,인천,2022-12-29,-2.8,.3,1.1
112,인천,2022-12-30,-2.5,.2,1.4
112,인천,2022-12-31,.2,,
129,서산,2022-01-01,-4.9,,
129,서산,2022-01-02,-1.5,.1,
129,서산,2022-01-03,-2.7,,
129,서산,2022-01-04,-1.7,,
129,서산,2022-01-05,-3.1,,
129,서산,2022-01-06,-2.7,,
129,서산,2022-01-07,-3.4,,
129,서산,2022-01-08,-.7,,
129,서산,2022-01-09,.1,,
129,서산,2022-01-10,-.5,1.1,
129,서산,2022-01-11,-4.4,,
129,서산,2022-01-12,-5.7,,
129,서산,2022-01-13,-4.4,1.2,
129,서산,2022-01-14,-4.9,,
129,서산,2022-01-15,-.4,.1,
129,서산,2022-01-16,-1,,
129,서산,2022-01-17,-3.9,.9,
129,서산,2022-01-18,-6,,
129,서산,2022-01-19,-4.9,1.6,
129,서산,2022-01-20,-5.8,,
129,서산,2022-01-21,-2.9,,
129,서산,2022-01-22,.4,,
129,서산,2022-01-23,1.7,,
129,서산,2022-01-24,4.1,,
129,서산,2022-01-25,2.5,.5,
129,서산,2022-01-26,.9,,
129,서산,2022-01-27,-1.6,,
129,서산,2022-01-28,-1.7,,
129,서산,2022-01-29,-3.7,,
129,서산,2022-01-30,-2.9,,
129,서산,2022-01-31,-1.4,3.1,
129,서산,2022-02-01,-.8,1.6,
129,서산,2022-02-02,-2.2,,
129,서산,2022-02-03,-3.5,,
129,서산,2022-02-04,-3.2,.2,
129,서산,2022-02-05,-3.7,.6,
129,서산,2022-02-06,-2.2,,
129,서산,2022-02-07,-2.9,,
129,서산,2022-02-08,-1.1,,
129,서산,2022-02-09,-.4,,
129,서산,2022-02-10,.2,,
129,서산,2022-02-11,.9,,
129,서산,2022-02-12,2.5,,
129,서산,2022-02-13,3.5,,
129,서산,2022-02-14,1.6,1.7,
129,서산,2022-02-15,-3.6,.6,
129,서산,2022-02-16,-5,,
129,서산,2022-02-17,-5.8,,
129,서산,2022-02-18,-2,,
129,서산,2022-02-19,-.8,,
129,서산,2022-02-20,-3.5,,
129,서산,2022-02-21,-2,,
129,서산,2022-02-22,-2.8,0,
129,서산,2022-02-23,-4.7,,
129,서산,2022-02-24,-2.7,,
129,서산,2022-02-25,1,,
129,서산,2022-02-26,4.6,,
129,서산,2022-02-27,3.1,,
129,서산,2022-02-28,4.9,,
129,서산,2022-03-01,4.4,.7,
129,서산,2022-03-02,1.4,,
129,서산,2022-03-03,3.3,,
129,서산,2022-03-04,6.8,,
129,서산,2022-03-05,2.6,,
129,서산,2022-03-06,1.1,,
129,서산,2022-03-07,1,,
129,서산,2022-03-08,3.2,,
129,서산,2022-03-09,5.9,,
129,서산,2022-03-10,5.7,,
129,서산,2022-03-11,10.7,,
129,서산,2022-03-12,11.4,,
129,서산,2022-03-13,10.5,19.1,
129,서산,2022-03-14,7.3,4.9,
129,서산,2022-03-15,5.2,,
129,서산,2022-03-16,7.6,,
129,서산,2022-03-17,8.2,1.2,
129,서산,2022-03-18,7.3,1,
129,서산,2022-03-19,3.9,9.1,
129,서산,2022-03-20,3.7,,
129,서산,2022-03-21,3.7,,
129,서산,2022-03-22,5,,
129,서산,2022-03-23,4.8,,
129,서산,2022-03-24,7,,
129,서산,2022-03-25,12.2,12.6,
129,서산,2022-03-26,9.8,23.1,
129,서산,2022-03-27,5.9,,
129,서산,2022-03-28,5.3,,
129,서산,2022-03-29,7.7,,
129,서산,2022-03-30,8.8,.4,
129,서산,2022-03-31,8.5,,
129,서산,2022-04-01,7.5,,
129,서산,2022-04-02,4.8,,
129,서산,2022-04-03,6.5,,
129,서산,2022-04-04,7.5,,
129,서산,2022-04-05,7.1,,
129,서산,2022-04-06,10,,
129,서산,2022-04-07,9.3,.4,
129,서산,2022-04-08,10.5,,
129,서산,2022-04-09,15.6,0,
129,서산,2022-04-10,16.7,,
129,서산,2022-04-11,17.8,,
129,서산,2022-04-12,16.1,,
129,서산,2022-04-13,11,16.9,
129,서산,2022-04-14,10,10,
129,서산,2022-04-15,10.7,,
129,서산,2022-04-16,11.3,,
129,서산,2022-04-17,10.5,,
129,서산,2022-04-18,12.3,,
129,서산,2022-04-19,12,,
129,서산,2022-04-20,12.4,,
129,서산,2022-04-21,12.5,,
129,서산,2022-04-22,13.5,,
129,서산,2022-04-23,15.1,,
129,서산,2022-04-24,16.5,,
129,서산,2022-04-25,19,3.2,
129,서산,2022-04-26,17.8,3.6,
129,서산,2022-04-27,14.3,,
129,서산,2022-04-28,14.6,,
129,서산,2022-04-29,12.8,18.1,
129,서산,2022-04-30,11.9,,
129,서산,2022-05-01,11.6,,
129,서산,2022-05-02,11.4,,
129,서산,2022-05-03,11.6,,
129,서산,2022-05-04,14.7,,
129,서산,2022-05-05,15.7,,
129,서산,2022-05-06,18.1,,
129,서산,2022-05-07,15.5,,
129,서산,2022-05-08,15.4,.5,
129,서산,2022-05-09,15.8,,
129,서산,2022-05-10,17.6,0,
129,서산,2022-05-11,16.8,.3,
129,서산,2022-05-12,17.5,,
129,서산,2022-05-13,16.3,,
129,서산,2022-05-14,13.4,,
129,서산,2022-05-15,13.4,,
129,서산,2022-05-16,14.3,,
129,서산,2022-05-17,17.5,,
129,서산,2022-05-18,18.9,,
129,서산,2022-05-19,18.2,,
129,서산,2022-05-20,18.5,,
129,서산,2022-05-21,17.8,,
129,서산,2022-05-22,17.5,,
129,서산,2022-05-23,19.7,,
129,서산,2022-05-24,20.1,,
129,서산,2022-05-25,19,2,
129,서산,2022-05-26,17.5,,
129,서산,2022-05-27,19,,
129,서산,2022-05-28,20.3,,
129,서산,2022-05-29,20.9,,
129,서산,2022-05-30,18.7,.1,
129,서산,2022-05-31,18.3,,
129,서산,2022-06-01,20.6,,
129,서산,2022-06-02,20.4,,
129,서산,2022-06-03,22.4,,
129,서산,2022-06-04,23.5,,
129,서산,2022-06-05,19.8,0,
129,서산,2022-06-06,19.9,.1,
129,서산,2022-06-07,18.2,,
129,서산,2022-06-08,19,0,
129,서산,2022-06-09,20,.1,
129,서산,2022-06-10,21.1,0,
129,서산,2022-06-11,23.2,,
129,서산,2022-06-12,22.5,,
129,서산,2022-06-13,23.9,,
129,서산,2022-06-14,19.5,1.4,
129,서산,2022-06-15,18.7,18.1,
129,서산,2022-06-16,20,,
129,서산,2022-06-17,21.4,,
129,서산,2022-06-18,22.6,,
129,서산,2022-06-19,23.2,0,
129,서산,2022-06-20,24.5,,
129,서산,2022-06-21,23.7,,
129,서산,2022-06-22,24.3,,
129,서산,2022-06-23,23,31.2,
129,서산,2022-06-24,22.1,9.5,
129,서산,2022-06-25,24,,
129,서산,2022-06-26,25.1,.1,
129,서산,2022-06-27,26.3,.5,
129,서산,2022-06-28,26,.2,
129,서산,2022-06-29,24.2,209.6,
129,서산,2022-06-30,25,81.6,
129,서산,2022-07-01,26.5,,
129,서산,2022-07-02,26.8,,
129,서산,2022-07-03,27.5,,
129,서산,2022-07-04,26.7,11.2,
129,서산,2022-07-05,27,,
129,서산,2022-07-06,28.8,.8,
129,서산,2022-07-07,27.8,.5,
129,서산,2022-07-08,25.9,.7,
129,서산,2022-07-09,27.1,,
129,서산,2022-07-10,27.6,0,
129,서산,2022-07-11,25.1,1.9,
129,서산,2022-07-12,26,,
129,서산,2022-07-13,25.1,60.6,
129,서산,2022-07-14,24.2,.4,
129,서산,2022-07-15,25.1,,
129,서산,2022-07-16,25.1,,
129,서산,2022-07-17,24.9,,
129,서산,2022-07-18,23.7,3.2,
129,서산,2022-07-19,25.2,,
129,서산,2022-07-20,26.2,.7,
129,서산,2022-07-21,23.2,40.9,
129,서산,2022-07-22,24.5,,
129,서산,2022-07-23,23.7,31.4,
129,서산,2022-07-24,24.9,1.6,
129,서산,2022-07-25,26,,
129,서산,2022-07-26,26.7,,
129,서산,2022-07-27,27.3,,
129,서산,2022-07-28,28.2,,
129,서산,2022-07-29,28.9,,
129,서산,2022-07-30,29.5,0,
129,서산,2022-07-31,26.6,24.5,
129,서산,2022-08-01,28,93.9,
129,서산,2022-08-02,26.7,.7,
129,서산,2022-08-03,27.5,.9,
129,서산,2022-08-04,28.2,0,
129,서산,2022-08-05,28.3,,
129,서산,2022-08-06,28.2,,
129,서산,2022-08-07,28.5,,
129,서산,2022-08-08,27.4,3.3,
129,서산,2022-08-09,27.1,40.3,
129,서산,2022-08-10,23.3,91.9,
129,서산,2022-08-11,24.5,39.8,
129,서산,2022-08-12,25.1,,
129,서산,2022-08-13,24.4,47.4,
129,서산,2022-08-14,26.7,1.3,
129,서산,2022-08-15,27.2,10.2,
129,서산,2022-08-16,25.7,0,
129,서산,2022-08-17,24,,
129,서산,2022-08-18,24.1,,
129,서산,2022-08-19,25.6,.8,
129,서산,2022-08-20,26.5,.8,
129,서산,2022-08-21,25.8,,
129,서산,2022-08-22,25.8,.7,
129,서산,2022-08-23,23.4,18.1,
129,서산,2022-08-24,23.5,,
129,서산,2022-08-25,21.5,0,
129,서산,2022-08-26,21.8,,
129,서산,2022-08-27,20.9,,
129,서산,2022-08-28,21.4,,
129,서산,2022-08-29,20,.6,
129,서산,2022-08-30,19.3,118,
129,서산,2022-08-31,21.9,,
129,서산,2022-09-01,22.9,,
129,서산,2022-09-02,23.5,,
129,서산,2022-09-03,23.9,,
129,서산,2022-09-04,24,18.8,
129,서산,2022-09-05,19.5,108.1,
129,서산,2022-09-06,20.5,35.8,
129,서산,2022-09-07,21.4,,
129,서산,2022-09-08,21.5,,
129,서산,2022-09-09,23,,
129,서산,2022-09-10,22.2,,
129,서산,2022-09-11,21.7,,
129,서산,2022-09-12,23,,
129,서산,2022-09-13,23.5,.4,
129,서산,2022-09-14,23.8,2.2,
129,서산,2022-09-15,25.2,,
129,서산,2022-09-16,25.8,.6,
129,서산,2022-09-17,24.7,0,
129,서산,2022-09-18,25.6,,
129,서산,2022-09-19,22.9,,
129,서산,2022-09-20,18.7,,
129,서산,2022-09-21,17.8,,
129,서산,2022-09-22,18,,
129,서산,2022-09-23,16.2,0,
129,서산,2022-09-24,17.1,,
129,서산,2022-09-25,17.9,,
129,서산,2022-09-26,18.4,,
129,서산,2022-09-27,18.7,,
129,서산,2022-09-28,18.3,,
129,서산,2022-09-29,17.6,,
129,서산,2022-09-30,18.5,,
129,서산,2022-10-01,19.1,,
129,서산,2022-10-02,21.3,5.6,
129,서산,2022-10-03,22.4,78.7,
129,서산,2022-10-04,17.7,48.5,
129,서산,2022-10-05,14.6,,
129,서산,2022-10-06,15.6,,
129,서산,2022-10-07,13.9,,
129,서산,2022-10-08,14.6,,
129,서산,2022-10-09,12.7,20.3,
129,서산,2022-10-10,10.7,6.9,
129,서산,2022-10-11,11.9,,
129,서산,2022-10-12,11.9,,
129,서산,2022-10-13,14.9,,
129,서산,2022-10-14,16.4,,
129,서산,2022-10-15,17.5,,
129,서산,2022-10-16,16.6,,
129,서산,2022-10-17,11.8,,
129,서산,2022-10-18,8.3,,
129,서산,2022-10-19,8.5,,
129,서산,2022-10-20,11.3,,
129,서산,2022-10-21,11.9,,
129,서산,2022-10-22,14,,
129,서산,2022-10-23,13.3,,
129,서산,2022-10-24,10.2,,
129,서산,2022-10-25,9.7,,
129,서산,2022-10-26,11.8,,
129,서산,2022-10-27,11.5,,
129,서산,2022-10-28,11.2,,
129,서산,2022-10-29,12.6,,
129,서산,2022-10-30,12.6,,
129,서산,2022-10-31,12.9,,
129,서산,2022-11-01,11.6,,
129,서산,2022-11-02,9,,
129,서산,2022-11-03,9,,
129,서산,2022-11-04,6.2,,
129,서산,2022-11-05,5.5,,
129,서산,2022-11-06,7.8,,
129,서산,2022-11-07,9.7,,
129,서산,2022-11-08,11,,
129,서산,2022-11-09,10.1,,
129,서산,2022-11-10,12.3,,
129,서산,2022-11-11,13.9,,
129,서산,2022-11-12,15.7,56,
129,서산,2022-11-13,9.8,,
129,서산,2022-11-14,8.9,,
129,서산,2022-11-15,8.1,.6,
129,서산,2022-11-16,7.6,,
129,서산,2022-11-17,9.2,,
129,서산,2022-11-18,10.7,,
129,서산,2022-11-19,12.1,,
129,서산,2022-11-20,12.6,,
129,서산,2022-11-21,10.7,,
129,서산,2022-11-22,11,.3,
129,서산,2022-11-23,9.5,,
129,서산,2022-11-24,7.9,,
129,서산,2022-11-25,10.2,,
129,서산,2022-11-26,5.9,,
129,서산,2022-11-27,5.6,,
129,서산,2022-11-28,14,13.4,
129,서산,2022-11-29,7.3,2.6,
129,서산,2022-11-30,-2.6,0,
129,서산,2022-12-01,-3.6,,
129,서산,2022-12-02,-1,,
129,서산,2022-12-03,4.3,1.3,
129,서산,2022-12-04,-1.5,,
129,서산,2022-12-05,-2.4,,
129,서산,2022-12-06,1.6,3.6,
129,서산,2022-12-07,5.2,,
129,서산,2022-12-08,2.7,,
129,서산,2022-12-09,3.5,,
129,서산,2022-12-10,1.6,,
129,서산,2022-12-11,.9,,
129,서산,2022-12-12,1.5,.7,
129,서산,2022-12-13,1.8,5.5,
129,서산,2022-12-14,-6.4,.3,
129,서산,2022-12-15,-1.9,5.3,
129,서산,2022-12-16,-3.9,,
129,서산,2022-12-17,-5.4,6.9,
129,서산,2022-12-18,-8.6,1.1,
129,서산,2022-12-19,-7.1,.1,
129,서산,2022-12-20,-2.5,,
129,서산,2022-12-21,1.7,6,
129,서산,2022-12-22,-4.2,.7,
129,서산,2022-12-23,-7.1,.1,
129,서산,2022-12-24,-8.8,,
129,서산,2022-12-25,-5,,
129,서산,2022-12-26,-4.1,,
129,서산,2022-12-27,-2.6,,
129,서산,2022-12-28,-2.6,,
129,서산,2022-12-29,-3.5,,
129,서산,2022-12-30,-2.1,.1,
129,서산,2022-12-31,-1.2,.2,
133,대전,2022-01-01,-4.4,,
